0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,60,0,0,60,0,0,60,0,39,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,36,0,0,36,0,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,68,0,0,0,21,0,36,0,73,0
0,60,0,0,60,0,0,0,78,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,57,0,0,36,0,68,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,65,0,0,36,0,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,84,0,0,0,73,0
0,0,72,0,0,0,72,0,0,72,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21,0,36,36,0,0,44,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,71,0,0,39,0,0,36,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,47,0,0,0,0,0,0,18,0,73,0
18,0,36,0,39,0,0,52,0,73,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,31,0,31,0,0,73,0,31,0,18
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,52,0,0,36,0,0,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,55,0,0,0,92,0,0,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,52,0,36,0,36,0,0,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,39,0,0,0,0,36,0,36,39,34,0
0,0,0,42,0,0,78,0,0,65,0,0
26,0,99,0,0,0,34,0,0,26,0,0
0,0,84,0,0,0,36,0,0,73,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,55,0,0,0,73,0,0,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,39,0,0,0,21,49,0,57,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,39,0,36,0,0,63,0,44,0
0,55,0,0,78,0,0,0,36,0,0,0
42,0,0,73,0,36,0,0,0,36,0,0
0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,55,0,42,0,0,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,39,0,0,39,0,39,0,36,0,73,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,55,0,18,0,36,0,0,73,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,34,0,36,36,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,65,0,0,44,0,0,28,23,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,47,0,0,78,0,36,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,39,0,39,0,28,0,26,0,55,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,65,0,36,0,78,0,0,0
0,0,42,0,0,42,0,0,36,0,60,0
0,0,55,0,0,0,36,0,36,0,0,18
0,0,0,0,0,0,0,0,0,0,0,0
0,55,0,0,63,0,0,36,0,63,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,52,0,0,36,0,49,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,78,0,36,0,0,0,44,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,55,0,42,0,0,42,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,81,0,0,0,36,0,0,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,36,0,0,63,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,73,0,0,0,0,73,0,0
0,0,26,0,31,0,0,36,0,44,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,55,0,0,0,81,0,0,47,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,73,0,0,0,0,0,107,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
18,0,26,0,31,0,18,49,0,21,0,36
0,0,0,0,0,0,0,0,0,0,0,0
26,0,36,0,26,0,36,0,0,28,28,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,55,0,0,0,0,65,0,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,60,0,0,0,36,0,36,39,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,39,0,0,36,78,0,0,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,36,18,0,26,0,0,36,0,72,0
0,0,0,0,0,0,0,0,0,0,0,0
0,39,0,0,39,0,0,0,73,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,39,0,0,0,0,78,0,0,36
0,0,39,0,0,49,0,0,0,73,0,0
18,0,26,0,39,0,0,0,73,0,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,42,0,0,42,0,0,0,55,0,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,73,0,0,36,0,0,18,42,0,0,18
36,0,36,0,0,0,73,0,18,18,0,18
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,55,0,0,60,0,0,39,0
47,0,0,81,0,0,0,0,36,0,73,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,0,42,0,0,55,0,0,39,0
44,0,0,39,0,68,0,0,0,0,55,0
0,39,0,0,44,0,0,0,39,0,78,0
0,0,36,0,68,0,0,47,0,31,0,0
0,0,36,0,0,0,0,36,0,36,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,39,0,39,0,0,36,0,0,36,0,36
0,49,0,0,0,36,0,31,0,0,65,0
0,0,0,36,0,0,0,73,21,0,0,0
0,0,0,0,0,0,36,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,55,0,0,36,0,0,36,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,21,0,63,0,0,0,36,0,63,0
0,39,0,0,68,0,0,36,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,57,0,0,42,0,0,0,36
0,68,0,0,0,0,0,49,0,73,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
18,42,0,0,0,55,0,36,0,0,0,31
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,73,0,0,36,0,0,0,73,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,49,0,42,0,26,0,0,68,0,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,73,0,39,0,0,36,0,0,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,39,36,0,0,78,0,39,36
0,0,0,78,0,0,0,0,0,0,0,0
0,36,0,0,39,0,0,36,0,0,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
26,0,49,0,0,36,0,0,36,0,36,0
0,39,0,0,42,0,0,36,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,55,0,0,36,0,0,55,0
0,57,0,0,55,0,36,0,0,36,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,36,0,0,36,0,0,73,0,0
0,0,0,0,0,0,0,0,0,0,0,0
55,0,36,0,36,0,28,0,0,26,0,0
0,0,0,73,0,0,0,39,0,0,0,0
0,73,0,0,36,0,36,0,0,36,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,73,0,0,0,36,0,0,55,0,0,0
73,0,0,36,0,0,36,0,0,36,0,18
81,0,0,0,55,0,0,0,0,0,0,0
0,36,0,0,36,0,0,36,0,0,73,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0
18,0,55,0,0,36,0,0,36,0,36,0
57,0,0,0,57,0,0,39,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,92,0,0,0,0,18,0,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,36,0,0,36,0,36,0
55,0,0,36,0,36,0,0,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,18,55,0,0,55,0,0,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,18,0,55,0,0,36,0,21,18
0,73,0,0,39,0,0,39,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,73,0,0,0,36,0,0,36,0,0,0
18,18,0,73,0,0,0,0,36,0,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,81,0,0,73,0
0,0,36,0,36,0,63,0,0,36,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,73,0,0,0,0,0,0,0,0
36,0,0,0,73,0,0,36,0,0,0,36
0,0,0,36,18,36,0,0,18,36,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
44,0,65,0,68,0,0,0,26,0,0,0
0,0,0,0,0,36,0,0,0,0,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,42,0,0,42,0,0,36,0,0,68,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,73,0,0,36,0,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,36,0,0,36,0,0,73,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,55,0,36,0,0,0,55,0,36,0
0,0,0,36,0,18,0,36,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,36,0,0,36,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,18,0,36,0,0,55,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,39,0,73,0,0,39,0,55,0,21
0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,36,0,0,36,0,0,36
0,57,0,0,39,0,39,0,0,57,0,0
0,0,36,0,0,0,36,0,0,73,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,18,55,0,36,0,0,36,18,0,0,0
0,73,0,71,0,0,0,0,36,0,0,34
0,0,39,0,57,0,0,0,0,57,0,36
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,36,0,0,36,0,0,55,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,63,0,0,36,0,36,0,0,0
0,73,0,0,0,0,0,0,36,0,0,0
0,0,55,0,0,0,0,73,0,0,0,36
0,36,0,55,0,0,36,0,0,55,0,0
36,23,0,23,0,0,0,36,0,23,39,0
0,0,0,0,0,0,0,0,0,0,0,0
0,73,0,0,0,0,0,0,0,0,0,0
0,21,0,63,0,0,0,36,0,76,0,0
39,0,0,39,0,55,0,0,36,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,73,0,0,0,39,0,0,0,0,36
0,73,0,26,0,0,39,0,0,0,0,36
36,0,0,0,36,0,55,18,0,36,0,0
0,73,0,0,0,0,42,0,0,0,73,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,36,0,0,1033,0,0,0,36,0
0,28,0,0,73,0,0,81,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,31,0,0,31,0,39,0,0,0,28,0
42,0,0,73,0,0,0,0,36,0,0,0
0,73,0,0,57,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
